"CAMIS","DBA","BORO","BUILDING","STREET","ZIPCODE","PHONE","CUISINE.DESCRIPTION","INSPECTION.DATE","ACTION","VIOLATION.CODE","VIOLATION.DESCRIPTION","CRITICAL.FLAG","SCORE","GRADE","GRADE.DATE","RECORD.DATE","INSPECTION.TYPE","add","lon","lat","geoAddress"
50001400,"FARAFINA CAFE AND LOUNGE","MANHATTAN","1813","AMSTERDAM AVE",10031,"2122812445","Caribbean","6/23/16","Violations were cited in the following area(s).","05D","Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.","Critical",13,"A","6/23/16","9/27/17","Cycle Inspection / Re-inspection","1813 AMSTERDAM AVE",-73.9451,40.828147,"1813 amsterdam ave, new york, ny 10031, usa"
41088838,"LE PAIN QUOTIDIEN","MANHATTAN","494","AMSTERDAM AVENUE",10024,"2128771200","Sandwiches","8/25/17","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",13,"","","9/27/17","Cycle Inspection / Initial Inspection","494 AMSTERDAM AVENUE",-73.9763569,40.786389,"494 amsterdam ave, new york, ny 10024, usa"
41160885,"HOP LEE RESTARANT","MANHATTAN","16","MOTT STREET",10013,"2129626475","Chinese","4/6/15","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical",13,"A","4/6/15","9/27/17","Cycle Inspection / Re-inspection","16 MOTT STREET",-73.9984927,40.7142315,"16 mott st, new york, ny 10013, usa"
50003708,"NOODLE Q","MANHATTAN","2","E BROADWAY",10038,"2122198223","Chinese","9/18/14","Violations were cited in the following area(s).","02G","Cold food item held above 41í‰Œ_ F (smoked fish and reduced oxygen packaged foods above 38 í‰Œ_F) except during necessary preparation.","Critical",50,"C","9/18/14","9/27/17","Cycle Inspection / Re-inspection","2 E BROADWAY",-73.9975265,40.7136156,"2 e broadway, new york, ny 10038, usa"
41455605,"BLIMPIE","MANHATTAN","69","NASSAU STREET",10038,"2125285284","Sandwiches","8/5/14","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",13,"","","9/27/17","Cycle Inspection / Initial Inspection","69 NASSAU STREET",-74.0084222,40.7095328,"69 nassau st, new york, ny 10038, usa"
40890184,"SNAFU","MANHATTAN","127","EAST   47 STREET",10017,"2123179100","American","2/29/16","Violations were cited in the following area(s).","04A","Food Protection Certificate not held by supervisor of food operations.","Critical",21,"","","9/27/17","Cycle Inspection / Initial Inspection","127 EAST   47 STREET",-73.973204,40.754619,"127 e 47th st, new york, ny 10017, usa"
41711186,"AMAZE","MANHATTAN","466","AMSTERDAM AVENUE",10024,"2128744888","Japanese","3/25/15","Violations were cited in the following area(s).","02G","Cold food item held above 41í‰Œ_ F (smoked fish and reduced oxygen packaged foods above 38 í‰Œ_F) except during necessary preparation.","Critical",24,"B","3/25/15","9/27/17","Cycle Inspection / Re-inspection","466 AMSTERDAM AVENUE",-73.976987,40.785522,"466 amsterdam ave, new york, ny 10024, usa"
41611969,"CATCH","MANHATTAN","21-27","9 AVENUE",10014,"2123923978","Seafood","10/23/14","Violations were cited in the following area(s).","10H","Proper sanitization not provided for utensil ware washing operation.","Not Critical",12,"A","10/23/14","9/27/17","Cycle Inspection / Re-inspection","21-27 9 AVENUE",-74.006126,40.740224,"27 9th ave, new york, ny 10014, usa"
41614718,"LITTLE ITALY PIZZA/PAPAYA DOG","MANHATTAN","2","EAST   33 STREET",10016,"2124815200","Pizza/Italian","6/12/15","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",27,"","","9/27/17","Cycle Inspection / Initial Inspection","2 EAST   33 STREET",-73.9847695,40.7475145,"2 e 33rd st, new york, ny 10016, usa"
50018662,"AUGUST GATHERINGS","MANHATTAN","266","CANAL ST",10013,"2122741535","Chinese","7/21/17","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140í‰Œ_ F.","Critical",32,"","","9/27/17","Cycle Inspection / Initial Inspection","266 CANAL ST",-74.0012348,40.7186517,"266 canal st, new york, ny 10013, usa"
41713390,"MARINA GOURMET DELI.","MANHATTAN","246","EAST   23  STREET",10010,"3472445197","American","9/8/15","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",12,"A","9/8/15","9/27/17","Cycle Inspection / Initial Inspection","246 EAST   23  STREET",-73.955595,40.6436691,"246 e 23rd st, brooklyn, ny 11226, usa"
41540996,"MEDI WINEBAR","MANHATTAN","811","9 AVENUE",10019,"2125861201","Mediterranean","7/5/14","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical",13,"A","7/5/14","9/27/17","Cycle Inspection / Re-inspection","811 9 AVENUE",-73.9874722,40.765851,"811 9th ave, new york, ny 10019, usa"
40573138,"TAVERN ON JANE","MANHATTAN","31","8 AVENUE",10014,"2126752526","American","6/11/15","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical",23,"","","9/27/17","Cycle Inspection / Initial Inspection","31 8 AVENUE",-74.0042799,40.7383177,"31 8th ave, new york, ny 10014, usa"
41578408,"MO IL GELATO","MANHATTAN","178","MULBERRY STREET",10012,"2122266758","Ice Cream, Gelato, Yogurt, Ices","5/31/14","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",34,"","","9/27/17","Cycle Inspection / Initial Inspection","178 MULBERRY STREET",-73.9966247,40.7206563,"178 mulberry st, new york, ny 10012, usa"
41635946,"L Lounge","MANHATTAN","2131","FREDERICK DOUGLASS BOULEVARD",10026,"2129611010","American","8/14/14","Violations were cited in the following area(s).","10H","Proper sanitization not provided for utensil ware washing operation.","Not Critical",7,"A","8/14/14","9/27/17","Cycle Inspection / Re-inspection","2131 FREDERICK DOUGLASS BOULEVARD",-73.9559114,40.8039664,"2131 frederick douglass blvd, new york, ny 10026, usa"
41326351,"BRASSERIE COGNAC","MANHATTAN","1740","BROADWAY",10019,"2127573600","French","8/24/16","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",9,"A","8/24/16","9/27/17","Cycle Inspection / Re-inspection","1740 BROADWAY",-73.9818607,40.7649643,"1740 broadway, new york, ny 10019, usa"
50066399,"SERAFINA TRIBECA","MANHATTAN","113","READE ST",10013,"2127662700","Italian","8/3/17","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",10,"","","9/27/17","Pre-permit (Operational) / Initial Inspection","113 READE ST",-74.0087748,40.7157762,"113 reade st, new york, ny 10013, usa"
50000484,"NEW SAM'S DELI","MANHATTAN","30","MULBERRY STREET",10013,"2129646418","Sandwiches/Salads/Mixed Buffet","6/27/16","Violations were cited in the following area(s).","10E","Accurate thermometer not provided in refrigerated or hot holding equipment.","Not Critical",11,"A","6/27/16","9/27/17","Cycle Inspection / Re-inspection","30 MULBERRY STREET",-73.8822732,40.936955,"30 mulberry st, yonkers, ny 10701, usa"
50009923,"DEAR IRVING","MANHATTAN","55","IRVING PL",10003,"9176963611","American","6/6/17","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.","Critical",11,"","","9/27/17","Cycle Inspection / Initial Inspection","55 IRVING PL",-73.9874304,40.7362291,"55 irving pl, new york, ny 10003, usa"
50005560,"POTBELLY SANDWICH WORKS","MANHATTAN","100","PARK AVE",10017,"6467535170","Sandwiches/Salads/Mixed Buffet","2/26/15","Violations were cited in the following area(s).","05D","Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.","Critical",12,"A","2/26/15","9/27/17","Cycle Inspection / Initial Inspection","100 PARK AVE",-73.9789599,40.751357,"100 park ave, new york, ny 10017, usa"
41019480,"PANINI & CO","MANHATTAN","115","BROADWAY",10006,"2127323110","Sandwiches","12/30/14","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140í‰Œ_ F.","Critical",13,"A","12/30/14","9/27/17","Cycle Inspection / Re-inspection","115 BROADWAY",-73.8804968,41.0081196,"115 broadway, dobbs ferry, ny 10522, usa"
50032783,"GINZA","MANHATTAN","800","LEXINGTON AVE",10065,"2128887898","Japanese","6/8/17","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical",21,"","","9/27/17","Cycle Inspection / Initial Inspection","800 LEXINGTON AVE",-73.9671583,40.7640485,"800 lexington ave, new york, ny 10065, usa"
50004033,"CHIPOTLE MEXICAN GRILL","MANHATTAN","234","5TH AVE",10001,"2125320372","Mexican","5/19/16","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical",10,"","","9/27/17","Cycle Inspection / Initial Inspection","234 5TH AVE",-73.9880286,40.7443637,"234 5th ave, new york, ny 10001, usa"
41572569,"THE MEATBALL SHOP","MANHATTAN","64","GREENWICH AVENUE",10011,"2129827815","American","6/11/15","Violations were cited in the following area(s).","05F","Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.","Critical",30,"","","9/27/17","Cycle Inspection / Initial Inspection","64 GREENWICH AVENUE",-74.0006266,40.7361236,"64 greenwich ave, new york, ny 10011, usa"
41629291,"MCDONALD'S","MANHATTAN","213","MADISON STREET",10002,"2126191848","American","2/10/15","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical",45,"","","9/27/17","Cycle Inspection / Initial Inspection","213 MADISON STREET",-73.9892416,40.7129423,"213 madison st, new york, ny 10002, usa"
40396264,"DA NICO RESTAURANT","MANHATTAN","164","MULBERRY STREET",10013,"2123431212","Italian","9/26/14","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",45,"","","9/27/17","Cycle Inspection / Initial Inspection","164 MULBERRY STREET",-73.9969004,40.7196292,"164 mulberry st, new york, ny 10013, usa"
41466809,"DINA RATA AT ANDAZ HOTEL","MANHATTAN","75","WALL STREET",10005,"2126991692","American","3/5/15","Violations were cited in the following area(s).","02G","Cold food item held above 41í‰Œ_ F (smoked fish and reduced oxygen packaged foods above 38 í‰Œ_F) except during necessary preparation.","Critical",13,"A","3/5/15","9/27/17","Cycle Inspection / Re-inspection","75 WALL STREET",-74.0079954,40.7051405,"75 wall st, new york, ny 10005, usa"
50018456,"NATIVE BEAN","MANHATTAN","36B","AVENUE A",10009,"2122288110","American","3/26/15","Violations were cited in the following area(s).","02G","Cold food item held above 41í‰Œ_ F (smoked fish and reduced oxygen packaged foods above 38 í‰Œ_F) except during necessary preparation.","Critical",9,"A","3/26/15","9/27/17","Pre-permit (Operational) / Initial Inspection","36B AVENUE A",-74.1403013,40.6490125,"36 avenue a, bayonne, nj 07002, usa"
50000038,"BARAWINE","MANHATTAN","27","W 120TH ST",10027,"6467564154","French","7/10/14","Violations were cited in the following area(s).","06A","Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.","Critical",9,"A","7/10/14","9/27/17","Cycle Inspection / Initial Inspection","27 W 120TH ST",-73.9473059,40.8043657,"27 w 120th st, new york, ny 10027, usa"
41298810,"HARU","MANHATTAN","1","WALL STREET COURT",10005,"2127856850","Japanese","3/14/16","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",12,"A","3/14/16","9/27/17","Cycle Inspection / Initial Inspection","1 WALL STREET COURT",-74.0118078,40.7071269,"1 wall st, new york, ny 10005, usa"
