"","Zipcode","price","bedrooms","bathrooms","addr","Restaurant","Store","Club.Bar","Transport","Art.Ent"
"5932",10033,3000,3,1,"4646 Broadway #5","1","4","1","2","1"
"5933",10033,3650,4,2,"4 S Pinehurst Ave #A","1","4","1","2","1"
"5934",10033,1975,2,1,"569 W 182nd St #44","1","4","1","2","1"
"5935",10033,999,4,2,"660 W 180th St #ROOM FOR RENT","1","4","1","2","1"
"5936",10033,3100,3,1,"452 Fort Washington Ave #4","1","4","1","2","1"
"5937",10033,3875,3,2,"255 Cabrini Blvd #6H","1","4","1","2","1"
"5938",10033,2200,2,1,"427 Fort Washington Ave #5F","1","4","1","2","1"
"5939",10033,3200,3,1,"227 Haven Ave #6F","1","4","1","2","1"
"5940",10033,1600,1,1,"4580 Broadway #2N","1","4","1","2","1"
"5941",10033,2150,2,1,"608 W 189th St #1A","1","4","1","2","1"
"5942",10033,2475,2,1,"45 Wadsworth Ter #5A","1","4","1","2","1"
"5943",10033,1995,1,1,"37 Nagle Ave #6B","1","4","1","2","1"
"5944",10033,2500,2,1,"285 Fort Washington Ave #21","1","4","1","2","1"
"5945",10033,2695,2,1,"111 Wadsworth Ave #6D","1","4","1","2","1"
"5946",10033,3995,4,2,"660 Fort Washington Ave #1AD","1","4","1","2","1"
"5947",10033,2650,2,1,"10 Overlook Ter #5G","1","4","1","2","1"
"5948",10033,2450,2,1,"10 Overlook Ter #1B","1","4","1","2","1"
"5949",10033,2520,2,1,"227 Haven Ave #6C","1","4","1","2","1"
"5950",10033,2000,1,1,"105 Pinehurst Ave #63","1","4","1","2","1"
"5951",10033,2600,3,1,"621 W 172nd St #2","1","4","1","2","1"
"5952",10033,1625,1,6,"225 Bennett Ave #2E","1","4","1","2","1"
"5953",10033,2050,1,1,"282 Cabrini Blvd #4H","1","4","1","2","1"
"5954",10033,2275,2,1,"812 W 181st St #34","1","4","1","2","1"
"5955",10033,2250,1,1,"610 W 174th St #5C","1","4","1","2","1"
"5956",10033,2150,1,1,"50 Overlook Ter #2H","1","4","1","2","1"
"5957",10033,2750,3,1,"608 W 189th St #21B","1","4","1","2","1"
"5958",10033,1450,1,2,"513 W 173rd St #1B","1","4","1","2","1"
"5959",10033,1500,1,2,"1224 Saint Nicholas Ave #4D","1","4","1","2","1"
"5960",10033,2550,2,1,"550 W 171st St #5A","1","4","1","2","1"
"5961",10033,3595,3,1,"700 W 178th St #22","1","4","1","2","1"
"5962",10033,1925,2,1,"1 Bogardus Pl #7C","1","4","1","2","1"
"5963",10033,1595,1,1,"509 W 173rd St #4E","1","4","1","2","1"
"5964",10033,1750,1,2,"1380 Riverside Dr #10D","1","4","1","2","1"
"5965",10033,2995,3,2,"568 W 192nd St #45","1","4","1","2","1"
"5966",10033,2361,2,1,"517 W 180th St #5","1","4","1","2","1"
"5967",10033,1850,1,3,"610 W 174th St #1G","1","4","1","2","1"
"5968",10033,2200,2,1,"600 W 192nd St #44","1","4","1","2","1"
"5969",10033,2100,2,1,"1314 Riverside Dr #5B","1","4","1","2","1"
"5970",10033,1825,2,1,"608 W 188th St #21","1","4","1","2","1"
"5971",10033,1775,1,1,"630 W 173rd St #3G","1","4","1","2","1"
"5972",10033,1850,1,1,"607 W 184th St #2FW","1","4","1","2","1"
"5973",10033,2795,2,1,"100 Cabrini Blvd #5Z","1","4","1","2","1"
"5974",10033,2383,2,1,"325 Wadsworth Ave #B3","1","4","1","2","1"
"5975",10033,1750,1,1,"564 W 189th St #5B","1","4","1","2","1"
"5976",10033,1615,1,6,"700 W 192nd St #713","1","4","1","2","1"
"5977",10033,2169,1,1,"700 W 192nd St #802","1","4","1","2","1"
"5978",10033,2026,1,1,"700 W 192nd St #414","1","4","1","2","1"
"5979",10033,1615,1,6,"700 W 192nd St #510","1","4","1","2","1"
"5980",10033,1657,1,6,"700 W 192nd St #615","1","4","1","2","1"
"5981",10033,1925,1,1,"143 Haven Ave #B55","1","4","1","2","1"
"5982",10033,1650,1,1,"565 W 188th St #45","1","4","1","2","1"
"5983",10033,2200,1,1,"106 Pinehurst Ave #A63","1","4","1","2","1"
"5984",10033,2400,1,1,"860 W 181st St #67A","1","4","1","2","1"
"5985",10033,2950,3,1,"64 Wadsworth Ter #4F","1","4","1","2","1"
"5986",10033,1700,1,1,"812 W 181st St #42","1","4","1","2","1"
"5987",10033,1975,1,1,"28 Sickles St #D18","1","4","1","2","1"
"5988",10033,1850,1,1,"536 Fort Washington Ave #C2","1","4","1","2","1"
"5989",10033,3200,4,1,"570 W 183rd St #2C","1","4","1","2","1"
"5990",10033,2250,2,1,"501 W 189th St #5G","1","4","1","2","1"
"5991",10033,1975,1,1,"615 Fort Washington Ave #3A","1","4","1","2","1"
"5992",10033,2600,3,1,"644 W 173rd St #E5","1","4","1","2","1"
"5993",10033,1725,1,1,"564 W 189th St #4G","1","4","1","2","1"
"5994",10033,1775,1,1,"106 Pinehurst Ave #C21","1","4","1","2","1"
"5995",10033,1650,1,1,"701 W 175th St #5K","1","4","1","2","1"
"5996",10033,1800,1,1,"647 W 174th St #1710A","1","4","1","2","1"
"5997",10033,2395,3,1,"531 W 179th St #53","1","4","1","2","1"
"5998",10033,2600,2,1,"1306 Saint Nicholas Ave #2","1","4","1","2","1"
"5999",10033,1695,1,1,"501 W 184th St #5B","1","4","1","2","1"
"6000",10033,1795,1,2,"64 Wadsworth Ter #C","1","4","1","2","1"
"6001",10033,1825,1,1,"269 Bennett Ave #5D","1","4","1","2","1"
"6002",10033,1950,3,1,"612 W 184th St #41","1","4","1","2","1"
"6003",10033,3195,3,1,"1370 Saint Nicholas Ave #12J","1","4","1","2","1"
"6004",10033,1814,1,1,"635 W 170th St #BAS1","1","4","1","2","1"
"6005",10033,2295,2,1,"651 W 188th St #6E","1","4","1","2","1"
"6006",10033,750,2,1,"515 W 175th St #2","1","4","1","2","1"
"6007",10033,2700,2,1,"615 Fort Washington Ave #6C","1","4","1","2","1"
"6008",10033,1795,1,3,"739 W 186th St #1E","1","4","1","2","1"
"6009",10033,2031,1,1,"639 W 173rd St #9C","1","4","1","2","1"
"6010",10033,1985,1,1,"639 W 173rd St #2B","1","4","1","2","1"
"6011",10033,1900,2,1,"255 Audubon Ave #2C","1","4","1","2","1"
"6012",10033,1700,1,1,"523 W 174th St #2R","1","4","1","2","1"
"6013",10033,3075,4,1,"517 W 180th St #20","1","4","1","2","1"
"6014",10033,3500,3,1,"9 Cabrini Blvd #4C","1","4","1","2","1"
"6015",10033,3200,2,1,"1 Cabrini Blvd #1B","1","4","1","2","1"
"6016",10033,3800,3,2,"90 Pinehurst Ave #5C","1","4","1","2","1"
"6017",10033,4200,3,2,"1 Cabrini Blvd #3F","1","4","1","2","1"
"6018",10033,3800,3,2,"90 Pinehurst Ave #1C","1","4","1","2","1"
"6019",10033,1575,1,1,"520 W 174th St #5-D","1","4","1","2","1"
"6020",10033,1650,1,1,"133 Fort George Ave #3C","1","4","1","2","1"
"6021",10033,1600,1,1,"583 W 177th St #BW","1","4","1","2","1"
"6022",10033,2300,2,1,"160 Wadsworth Ave #505","1","4","1","2","1"
"6023",10033,1800,1,1,"565 W 170th St #0002LJ","1","4","1","2","1"
"6024",10033,1900,1,1,"165 Pinehurst Ave #5E","1","4","1","2","1"
"6025",10033,1615,1,1,"700 W 192nd St #705","1","4","1","2","1"
"6026",10033,2495,2,1,"56 Bennett Ave #6I","1","4","1","2","1"
"6027",10033,1600,1,4,"860 W 181st St #7B","1","4","1","2","1"
"6028",10033,4100,3,2,"1 Cabrini Blvd #5F","1","4","1","2","1"
"6029",10033,3800,3,2,"90 Pinehurst Ave #3C","1","4","1","2","1"
"6030",10033,2492,2,1,"636 W 174th St #9A","1","4","1","2","1"
"6031",10033,1650,1,1,"609 W 186th St #42","1","4","1","2","1"
"6032",10033,1595,1,1,"520 W 174th St #3D","1","4","1","2","1"
"6033",10033,750,2,1,"515 W 175th St","1","4","1","2","1"
"6034",10033,2300,2,1,"599 W 176th St #55","1","4","1","2","1"
"6035",10033,2095,1,1,"260 Audubon Ave #25C","1","4","1","2","1"
"6036",10033,2800,3,1,"65 Nagle Ave #3B","1","4","1","2","1"
"6037",10033,1750,1,1,"729 W 186th St #1D","1","4","1","2","1"
"6038",10033,1995,1,1,"282 Cabrini Blvd #6J","1","4","1","2","1"
"6039",10033,2800,3,1,"160 Wadsworth Ave #307","1","4","1","2","1"
"6040",10033,1995,1,1,"720 W 173rd St #23","1","4","1","2","1"
"6041",10033,1879,1,1,"610 W 174th St #6G","1","4","1","2","1"
"6042",10033,1550,1,1,"601 W 175th St #1C","1","4","1","2","1"
"6043",10033,2800,3,2,"2360 Amsterdam Ave #3A","1","4","1","2","1"
"6044",10033,1799,1,1,"500 Fort Washington Ave #B53","1","4","1","2","1"
"6045",10033,1600,1,1,"563 W 184th St #1C","1","4","1","2","1"
"6046",10033,3000,1,1,"116 Pinehurst Ave #R32","1","4","1","2","1"
"6047",10033,1791,1,7,"336 Fort Washington Ave #6K","1","4","1","2","1"
"6048",10033,2050,2,1,"1314 Riverside Dr #52","1","4","1","2","1"
"6049",10033,1775,1,1,"520 W 174th St #5E","1","4","1","2","1"
"6050",10033,1750,1,1,"615 W 173rd St #1F","1","4","1","2","1"
"6051",10033,2750,3,1,"568 W 192nd St #26","1","4","1","2","1"
"6052",10033,2095,3,1,"570 W 193rd St #5E","1","4","1","2","1"
"6053",10033,2500,3,1,"1250 Saint Nicholas Ave #2","1","4","1","2","1"
"6054",10033,2275,2,1,"615 Fort Washington Ave #3B","1","4","1","2","1"
"6055",10033,3400,4,1,"715 W 172nd St #53","1","4","1","2","1"
"6056",10033,1795,1,1,"497 W 182nd St #6B","1","4","1","2","1"
"6057",10033,2750,2,1,"187 Pinehurst Ave #3J","1","4","1","2","1"
"6058",10033,3200,3,1,"227 Haven Ave #4F","1","4","1","2","1"
"6059",10033,2995,4,1,"565 W 181st St #3FW","1","4","1","2","1"
"6060",10033,2429,2,1,"227 Haven Ave #4G","1","4","1","2","1"
"6061",10033,2361,2,1,"570 W 182nd St #4C","1","4","1","2","1"
"6062",10033,3800,3,2,"532 W 175th St #B","1","4","1","2","1"
"6063",10033,1600,1,6,"248 Wadsworth Ave #1E","1","4","1","2","1"
"6064",10033,4750,4,2,"578 W 183rd St #1","1","4","1","2","1"
"6065",10033,2362,2,1,"517 W 180th St #11","1","4","1","2","1"
"6066",10033,2395,3,1,"662 W 184th St #28","1","4","1","2","1"
"6067",10033,2395,2,1,"1306 Saint Nicholas Ave #1","1","4","1","2","1"
"6068",10033,1795,2,1,"4308 Broadway #17","1","4","1","2","1"
"6069",10034,3400,4,2,"1781 Riverside Dr #6I","1","3","1","2","1"
"6070",10034,2795,3,1,"4740 Broadway #H","1","3","1","2","1"
"6071",10034,3872,3,2,"4857 Broadway #7B","1","3","1","2","1"
"6072",10034,2700,3,1,"100 Thayer St #3G","1","3","1","2","1"
"6073",10034,2400,2,1,"425 W 205th St #5C","1","3","1","2","1"
"6074",10034,1825,1,1,"101 Cooper St #2D","1","3","1","2","1"
"6075",10034,1900,1,1,"165 Seaman Ave #6F","1","3","1","2","1"
"6076",10034,2075,2,1,"1781 Riverside Dr #D","1","3","1","2","1"
"6077",10034,2100,2,1,"132 Seaman Ave #3E","1","3","1","2","1"
"6078",10034,1700,1,1,"677 W 204th St #56","1","3","1","2","1"
"6079",10034,1450,1,1,"165 Sherman Ave #4C","1","3","1","2","1"
"6080",10034,1925,1,1,"139 Payson Ave #3A","1","3","1","2","1"
"6081",10034,1970,2,1,"631 W 207th St #39","1","3","1","2","1"
"6082",10034,1850,2,1,"73 Seaman Ave #3C","1","3","1","2","1"
"6083",10034,1550,1,1,"97 Arden St #1N","1","3","1","2","1"
"6084",10034,1750,1,1,"200 Dyckman St #1L","1","3","1","2","1"
"6085",10034,2200,3,1,"248 Sherman Ave #7","1","3","1","2","1"
"6086",10034,2095,2,1,"103 Seaman Ave #3B","1","3","1","2","1"
"6087",10034,1325,1,1,"33 Arden St #52","1","3","1","2","1"
"6088",10034,1925,2,1,"132 Seaman Ave #5A","1","3","1","2","1"
"6089",10034,2000,2,1,"13-19 Cumming St #1D","1","3","1","2","1"
"6090",10034,2500,2,1,"133 Seaman Ave #6G","1","3","1","2","1"
"6091",10034,2050,2,1,"19 Dongan Pl #3E","1","3","1","2","1"
"6092",10034,2150,1,1,"29 Cooper St #4A","1","3","1","2","1"
"6093",10034,1575,1,2,"616 W 207th St #1C","1","3","1","2","1"
"6094",10034,2200,2,1,"120 Vermilyea Ave #D51","1","3","1","2","1"
"6095",10034,1875,1,1,"100 Cooper St #6B","1","3","1","2","1"
"6096",10034,1800,1,1,"585 W 204th St #2A","1","3","1","2","1"
"6097",10034,4795,4,3,"1795 Riverside Dr #1M","1","3","1","2","1"
"6098",10034,2350,2,1,"19 Seaman Ave #4M","1","3","1","2","1"
"6099",10034,2100,2,1,"152 Sherman Ave #52","1","3","1","2","1"
"6100",10034,2600,2,1,"152 Sherman Ave #6","1","3","1","2","1"
"6101",10034,2250,1,1,"1795 Riverside Dr #6G","1","3","1","2","1"
"6102",10035,6000,4,2,"636 E 11th St","1","3","1","3","1"
"6103",10035,7470,1,1,"229 Chrystie St","1","3","1","3","1"
"6104",10035,2900,1,1,"265 Lafayette St","1","3","1","3","1"
"6105",10035,2750,3,1,"305 E 110th St #5","1","3","1","3","1"
"6106",10035,2075,1,1,"259 E 10th St #16","1","3","1","3","1"
"6107",10035,15000,2,2,"63 Greene St #5A","1","3","1","3","1"
"6108",10035,2450,1,1,"E 10th St and Loisada Ave","1","3","1","3","1"
"6109",10035,2370,2,1,"622 E 11th St #17","1","3","1","3","1"
"6110",10035,2625,1,1,"125 Elizabeth St #1A","1","3","1","3","1"
"6111",10035,2315,1,1,"128 Saint Marks Pl #2B","1","3","1","3","1"
"6112",10035,3025,2,1,"124 Mott St #27A","1","3","1","3","1"
"6113",10035,2700,2,1,"112 Mulberry St #14","1","3","1","3","1"
"6114",10035,23000,4,4,"56 Leonard St #14BE","1","3","1","3","1"
"6115",10035,30000,3,3,"56 Leonard St #8AEA","1","3","1","3","1"
"6116",10035,3750,2,1,"200 Bowery #7E","1","3","1","3","1"
"6117",10035,4295,1,1,"301 Elizabeth St #1112","1","3","1","3","1"
"6118",10035,5500,1,1,"101 Leonard St #9C","1","3","1","3","1"
"6119",10035,3149,2,1,"361 E 10th St #43B","1","3","1","3","1"
"6120",10035,2250,2,1,"404 E 117th St #4","1","3","1","3","1"
"6121",10035,4695,1,7,"2 Cooper Sq #5E","1","3","1","3","1"
"6122",10035,2495,2,1,"530 E 13th St #16","1","3","1","3","1"
"6123",10035,30000,2,2,"40 Mercer St #37","1","3","1","3","1"
"6124",10035,2099,1,1,"534 E 14th St #14A","1","3","1","3","1"
"6125",10035,6500,2,1,"88 Leonard St #1118","1","3","1","3","1"
"6126",10035,3850,2,2,"340 E 9th St #6A","1","3","1","3","1"
"6127",10035,4695,1,1,"88 Leonard St #1120","1","3","1","3","1"
"6128",10035,6995,2,1,"2 Cooper Sq #5N","1","3","1","3","1"
"6129",10035,5350,1,1,"2 Cooper Sq #10B","1","3","1","3","1"
"6130",10035,7495,1,1,"180 Lafayette St #5","1","3","1","3","1"
"6131",10035,75000,4,6,"293 Lafayette St #PHV","1","3","1","3","1"
"6132",10035,1300,1,1,"322 E 120th St #4","1","3","1","3","1"
"6133",10035,2575,1,1,"E 10th St and 1st Ave","1","3","1","3","1"
"6134",10035,10000,2,2,"51 Walker St #2A","1","3","1","3","1"
"6135",10035,3499,1,2,"296 Elizabeth St #4F","1","3","1","3","1"
"6136",10035,3400,2,2,"238 E 106th St #PHB","1","3","1","3","1"
"6137",10035,2890,1,1,"520 E 11th St #5","1","3","1","3","1"
"6138",10035,15500,2,2,"40 Mercer St #27","1","3","1","3","1"
"6139",10035,3100,3,1,"54 Henry St #8","1","3","1","3","1"
"6140",10035,2390,1,1,"520 E 11th St #25","1","3","1","3","1"
"6141",10035,2790,1,1,"520 E 11th St #4","1","3","1","3","1"
"6142",10035,3390,2,1,"520 E 11th St #6","1","3","1","3","1"
"6143",10035,2990,1,1,"520 E 11th St #18","1","3","1","3","1"
"6144",10035,3390,2,1,"165 Mulberry St #13","1","3","1","3","1"
"6145",10035,4890,1,1,"88 Leonard St #1907","1","3","1","3","1"
"6146",10035,5400,1,1,"262 Mott St #407","1","3","1","3","1"
"6147",10035,12500,3,3,"250 Bowery #PHB","1","3","1","3","1"
"6148",10035,4150,2,1,"511 E 12th St #4F","1","3","1","3","1"
"6149",10035,3700,2,2,"161 E 110th St #5K","1","3","1","3","1"
"6150",10035,5450,1,1,"88 Leonard St #315","1","3","1","3","1"
"6151",10035,5595,3,2,"510 E 11th St #2","1","3","1","3","1"
"6152",10035,4550,1,1,"88 Leonard St #802","1","3","1","3","1"
"6153",10035,7800,2,2,"101 Leonard St #2F","1","3","1","3","1"
"6154",10035,18500,3,3,"56 Leonard St #18AWE","1","3","1","3","1"
"6155",10035,6000,4,2,"165 Avenue A #8","1","3","1","3","1"
"6156",10035,6395,1,1,"2 Cooper Sq #PHA","1","3","1","3","1"
"6157",10035,5000,1,1,"645 E 11th St #1G","1","3","1","3","1"
"6158",10035,5480,1,1,"105 Duane St #24132","1","3","1","3","1"
"6159",10035,3630,1,1,"105 Duane St #23873","1","3","1","3","1"
"6160",10035,7995,5,2,"311 Broadway #2BE","1","3","1","3","1"
"6161",10035,3010,1,1,"105 Duane St #23901","1","3","1","3","1"
"6162",10035,3795,2,1,"376 Broadway #8FL5","1","3","1","3","1"
"6163",10035,1975,1,1,"439 E 13th St #REAR1","1","3","1","3","1"
"6164",10035,1800,1,2,"165 Avenue C #2B","1","3","1","3","1"
"6165",10035,4200,1,1,"321 Canal St #3","1","3","1","3","1"
"6166",10035,2700,2,1,"122 Saint Marks Pl #3","1","3","1","3","1"
"6167",10035,2250,2,1,"401 E 115th St #3","1","3","1","3","1"
"6168",10035,1895,1,1,"233 E 111th St #14","1","3","1","3","1"
"6169",10035,3500,1,1,"312 Bowery #404","1","3","1","3","1"
"6170",10035,4000,2,1,"284 Mott St #2405","1","3","1","3","1"
"6171",10035,3250,2,1,"345 E 9th St #3","1","3","1","3","1"
"6172",10035,2695,2,1,"106 Mulberry St #40","1","3","1","3","1"
"6173",10035,2895,2,1,"611 E 11th St #5D","1","3","1","3","1"
"6174",10035,2850,2,1,"111 Mott St #10","1","3","1","3","1"
"6175",10035,3495,1,1,"95 Worth St #810","1","3","1","3","1"
"6176",10035,3650,2,1,"384 Broome St #1R","1","3","1","3","1"
"6177",10035,2400,1,1,"417 E 9th St #10","1","3","1","3","1"
"6178",10035,3000,2,1,"144 1st Ave #2","1","3","1","3","1"
"6179",10035,6500,2,2,"50 Franklin St #2D","1","3","1","3","1"
"6180",10035,6695,1,1,"53 Howard St #2D","1","3","1","3","1"
"6181",10035,3350,1,1,"227 Mott St #14","1","3","1","3","1"
"6182",10035,2395,1,1,"344 E 9th St #1","1","3","1","3","1"
"6183",10035,3799,3,1,"430 E 13th St #F66","1","3","1","3","1"
"6184",10035,1400,1,4,"Mercer St and Spring St","1","3","1","3","1"
"6185",10035,2500,1,1,"183 Mulberry St #14","1","3","1","3","1"
"6186",10035,4000,1,1,"127 Mott St #2L","1","3","1","3","1"
"6187",10035,3369,2,1,"137 1st Ave #4","1","3","1","3","1"
"6188",10035,2300,1,1,"419 E 117th St #2B","1","3","1","3","1"
"6189",10035,12000,2,2,"93 Mercer St #2E","1","3","1","3","1"
"6190",10035,3800,1,1,"68 Prince St #3","1","3","1","3","1"
"6191",10035,4405,3,1,"380 Broome St #1F","1","3","1","3","1"
"6192",10035,2250,1,4,"632 E 14th St #10","1","3","1","3","1"
"6193",10035,1700,1,5,"1912 3rd Ave #2D","1","3","1","3","1"
"6194",10035,1725,1,1,"2335 1st Ave #2L","1","3","1","3","1"
"6195",10035,3500,2,1,"216 Centre St #5","1","3","1","3","1"
"6196",10035,2375,1,1,"344 E 110th St #4B","1","3","1","3","1"
"6197",10035,5995,3,1,"457 Broome St #5","1","3","1","3","1"
"6198",10035,3295,1,1,"379 E 10th St #5A","1","3","1","3","1"
"6199",10035,3195,3,1,"202 E 110th St #2B","1","3","1","3","1"
"6200",10035,3700,1,1,"284 Mott St #2Q","1","3","1","3","1"
"6201",10035,3875,1,1,"111 Worth St #5P","1","3","1","3","1"
"6202",10035,3975,2,1,"284 Mott St #9J","1","3","1","3","1"
"6203",10035,3995,1,1,"301 Elizabeth St #306","1","3","1","3","1"
"6204",10035,2995,1,6,"284 Mott St #1G","1","3","1","3","1"
"6205",10035,2400,1,1,"154 Mott St #4S","1","3","1","3","1"
"6206",10035,3625,1,1,"50 Prince St #3J","1","3","1","3","1"
"6207",10035,4100,2,1,"329 E 10th St #8C","1","3","1","3","1"
"6208",10035,1699,1,1,"2333 1st Ave #22D","1","3","1","3","1"
"6209",10035,6450,4,2,"92 2nd Ave #15","1","3","1","3","1"
"6210",10035,2400,1,1,"318 E 117th St #L","1","3","1","3","1"
"6211",10035,1850,1,7,"164 Mott St #1","1","3","1","3","1"
"6212",10035,7250,1,1,"129 Lafayette St #5B","1","3","1","3","1"
"6213",10035,3395,1,1,"234 Mott St #20","1","3","1","3","1"
"6214",10035,2650,1,1,"438 E 13th St #A1","1","3","1","3","1"
"6215",10035,5133,3,1,"97 2nd Ave #5W","1","3","1","3","1"
"6216",10035,2550,1,1,"E 10th St and 1st Ave","1","3","1","3","1"
"6217",10035,2050,1,1,"95 Elizabeth St #3F","1","3","1","3","1"
"6218",10035,3495,2,1,"422 E 9th St #2","1","3","1","3","1"
"6219",10035,1550,1,9,"301 E 110th St #3A","1","3","1","3","1"
"6220",10035,3000,1,9,"111 Worth St #9K","1","3","1","3","1"
"6221",10035,2727,2,1,"41 Henry St #20","1","3","1","3","1"
"6222",10035,3075,1,1,"227 Mulberry St #6C","1","3","1","3","1"
"6223",10035,4695,3,1,"520 E 12th St #2A","1","3","1","3","1"
"6224",10035,2495,3,1,"414 E 115th St #2A","1","3","1","3","1"
"6225",10035,2450,2,1,"2281 1st Ave #1A","1","3","1","3","1"
"6226",10035,9500,2,2,"461 Broome St #4","1","3","1","3","1"
"6227",10035,12750,2,2,"40 Bond St #6D","1","3","1","3","1"
"6228",10035,2350,1,1,"330 E 119th St #3C","1","3","1","3","1"
"6229",10035,1875,1,1,"411 E 118th St #32","1","3","1","3","1"
"6230",10035,1700,1,1,"442 E 115th St #5","1","3","1","3","1"
"6231",10035,1925,1,1,"311 E 109th St #5C","1","3","1","3","1"
"6232",10035,1975,1,1,"311 E 109th St #4D","1","3","1","3","1"
"6233",10035,6500,1,1,"138 Mulberry St #5A","1","3","1","3","1"
"6234",10035,2595,1,1,"346 E 119th St #3BB","1","3","1","3","1"
"6235",10035,16000,3,2,"50 Wooster St #2NR","1","3","1","3","1"
"6236",10035,5210,1,1,"105 Duane St #24114","1","3","1","3","1"
"6237",10035,1925,1,1,"311 E 109th St #5D","1","3","1","3","1"
"6238",10035,2239,2,1,"431 E 9th St #5","1","3","1","3","1"
"6239",10035,2262,2,1,"417 E 9th St #11","1","3","1","3","1"
"6240",10035,4990,3,1,"2nd Ave and E 5th St","1","3","1","3","1"
"6241",10035,4040,1,1,"105 Duane St #23976","1","3","1","3","1"
"6242",10035,2400,2,1,"417 E 9th St #3","1","3","1","3","1"
"6243",10035,2250,1,1,"222 E 111th St #3B","1","3","1","3","1"
"6244",10035,3300,2,1,"116 Mott St #11","1","3","1","3","1"
"6245",10035,2320,1,1,"98 Saint Marks Pl #2C","1","3","1","3","1"
"6246",10035,2250,1,1,"634 E 14th St #11","1","3","1","3","1"
"6247",10035,1850,1,1,"164 Mott St #1D","1","3","1","3","1"
"6248",10035,4185,1,1,"88 Leonard St #1505","1","3","1","3","1"
"6249",10035,3300,1,1,"525 E 13th St #6I","1","3","1","3","1"
"6250",10035,6495,1,1,"1 Thomas St #4B","1","3","1","3","1"
"6251",10035,4495,2,1,"232 Elizabeth St #3D","1","3","1","3","1"
"6252",10035,1850,1,1,"416 E 117th St #2B","1","3","1","3","1"
"6253",10035,1800,1,1,"339 E 9th St #2B","1","3","1","3","1"
"6254",10035,2600,2,1,"83 Baxter St #6DW","1","3","1","3","1"
"6255",10035,2250,1,1,"83 Baxter St #4CW","1","3","1","3","1"
"6256",10035,2750,1,1,"305 Broadway #2","1","3","1","3","1"
"6257",10035,12000,2,2,"49 Bond St #2NDFLOOR","1","3","1","3","1"
"6258",10035,6000,1,1,"57 Reade St #10B","1","3","1","3","1"
"6259",10035,6395,4,2,"83 Baxter St #1BW","1","3","1","3","1"
"6260",10035,2375,2,1,"411 E 114th St #17","1","3","1","3","1"
"6261",10035,3100,1,1,"111 Worth St #14K","1","3","1","3","1"
"6262",10035,8000,4,2,"329 E 10th St #2","1","3","1","3","1"
"6263",10035,2700,1,1,"278 E 10th St #2A","1","3","1","3","1"
"6264",10035,2495,1,1,"228 Avenue B #3","1","3","1","3","1"
"6265",10035,3595,3,2,"347 E 105th St #3W","1","3","1","3","1"
"6266",10035,3055,3,2,"347 E 105th St #3E","1","3","1","3","1"
"6267",10035,2795,2,2,"347 E 105th St #BN","1","3","1","3","1"
"6268",10035,6300,2,2,"111 Worth St #19K","1","3","1","3","1"
"6269",10035,4250,2,1,"107 Saint Marks Pl #4B","1","3","1","3","1"
"6270",10035,3000,2,1,"162 Avenue B #22","1","3","1","3","1"
"6271",10035,4000,2,1,"143 1st Ave #2","1","3","1","3","1"
